using config file: /home/ubuntu/Mini-Testing-Experiments/data/ser/checker:cobra-vs-us/keys/20231112140643/n8_k100000_t100010_r5/mini-config.yaml
Your Config: 
Config[LIB_TYPE=POSTGRESQL_LIB,CC_TYPE=WAIT_YOUNG_DIE,BENCH_TYPE=MINI,TIMESTAMP_ON=false,COBRA_FD=/tmp/cobra/,COBRA_FD_LOG=/tmp/cobra/log/,BENCHMARK_LOG_PATH=/tmp/cobra/benchmark.log,APPEND_OTHERWISE_RECREATE=false,DEBUG_LIB_FLAG=false,LOG_DEBUG=false,LOG_INFO=false,LOG_ERROR=true,SEED=1699777522,USE_INSTRUMENT=true,LOCAL_LOG=true,LOCAL_REMOTE_LOG=false,CLOUD_LOG=false,SIGN_DATA=false,MAX_FZ_TXN_NUM=20,NUM_TXN_IN_ENTITY=1,KEY_CLIENT_LOG_SUFFIX=_CL,EPOCH_KEY=FZVERSION,EPOCH_CLIENTS_SEP_STR=;,EPOCH_CLIENT_EPOCH_SEP_STR=:,USE_NEW_EPOCH_TXN=false,SKIP_LOADING=false,SKIP_TESTING=false,ENABLE_BARRIER=false,DONT_RECORD_LOADING=true,TXN_NUM=100010,CLIENT_ID=1,THREAD_NUM=8,CLIENT_NUM=1,SLEEP_TIME=1000,RESULT_FILE_NAME=result.txt,LATENCY_FOLDER=/tmp/cobra/latency/,REDIS_ADDRESS=redis://172.31.31.90/0,OP_PER_CHENGTXN=8,VALUE_LENGTH=140,KEY_PRFIX=key,KEY_INDX_START=1,NUM_KEYS=100000,RATIO_INSERT=0,RATIO_READ=20,RATIO_UPDATE=80,RATIO_DELETE=0,RATIO_RMW=0,WAREHOUSE_NUM=1,REPORT_NEWORDER_ONLY=false,RUBIS_USERS_NUM=20000,TWITTER_USERS_NUM=1000,OP_PER_GENERALTXN=4,VERIFIER_PORT=10086,VERIFIER_HOSTNAME=localhost,THROUGHPUT_PER_WAIT=1000,WAIT_BETWEEN_TXNS=0,GC_KEY=COBRA_GC_KEY,SERVER_PORT=8980,SERVER_HOST=ye-cheng.duckdns.org,PG_PASSWORD=postgres,PG_USERNAME=postgres,DB_URL=jdbc:postgresql://localhost:5432/testdb,GOOGLEVALUE=value,ROCKSDB_PATH=/tmp/rocksdb,ISOLATION_LEVEL=1,COCKROACH_PASSWORD=,COCKROACH_USERNAME=,yak=172.24.71.222,boa=172.24.71.208,ye=216.165.70.10,COCKROACH_DB_URLS={172.24.71.222,172.24.71.208,216.165.70.10},COCKROACH_PORTS={26257,26257,26257},COCKROACH_DATABASE_NAME=cobra,YUGABYTE_PASSWORD=,YUGABYTE_USERNAME=,YUGABYTE_DB_URLS={127.0.0.1,127.0.0.2,127.0.0.3},YUGABYTE_PORTS={5433,5433,5433},YUGABYTE_DATABASE_NAME=cobra,NUM_REPLICA=3,NUM_KEY_PERTABLE=2,ROANOMALY_NUM_RO=2,WOROANOMALY_NUM_WORO=2,CRACK_ACTIVE_ABORT_RATE=0]
[INFO] delete file [/tmp/cobra/log/T14.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T19.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T13.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T12.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T18.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T16.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T17.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T15.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T17.log]... done?true
[INFO] delete file [/tmp/cobra/log/T19.log]... done?true
[INFO] delete file [/tmp/cobra/log/T15.log]... done?true
[INFO] delete file [/tmp/cobra/log/T13.log]... done?true
[INFO] delete file [/tmp/cobra/log/T18.log]... done?true
[INFO] delete file [/tmp/cobra/log/T14.log]... done?true
[INFO] delete file [/tmp/cobra/log/T16.log]... done?true
[INFO] delete file [/tmp/cobra/log/T12.log]... done?true
[INFO] delete file [/tmp/cobra/log/T17.error]... done?true
[INFO] delete file [/tmp/cobra/log/T19.error]... done?true
[INFO] delete file [/tmp/cobra/log/T16.error]... done?true
[INFO] Clear done.
waiting for barrier
start benchmark
progress%=0.42% #commit=415 #abort_txn=3 success%=99.28% tps = 418
  #runners = 8
progress%=0.95% #commit=940 #abort_txn=6 success%=99.37% tps = 525.9
  #runners = 8
progress%=1.43% #commit=1426 #abort_txn=6 success%=99.58% tps = 486
  #runners = 8
progress%=2.08% #commit=2069 #abort_txn=7 success%=99.66% tps = 643.36
  #runners = 8
progress%=2.66% #commit=2656 #abort_txn=7 success%=99.74% tps = 587
  #runners = 8
progress%=3.2% #commit=3196 #abort_txn=7 success%=99.78% tps = 539.46
  #runners = 8
progress%=3.77% #commit=3762 #abort_txn=7 success%=99.81% tps = 566
  #runners = 8
progress%=4.15% #commit=4141 #abort_txn=7 success%=99.83% tps = 378.62
  #runners = 8
progress%=4.58% #commit=4573 #abort_txn=7 success%=99.85% tps = 431.57
  #runners = 8
progress%=5.06% #commit=5051 #abort_txn=7 success%=99.86% tps = 477.52
  #runners = 8
progress%=5.48% #commit=5477 #abort_txn=7 success%=99.87% tps = 426
  #runners = 8
progress%=5.76% #commit=5755 #abort_txn=7 success%=99.88% tps = 277.72
  #runners = 8
progress%=6.4% #commit=6398 #abort_txn=7 success%=99.89% tps = 643
  #runners = 8
progress%=6.94% #commit=6932 #abort_txn=7 success%=99.9% tps = 533.47
  #runners = 8
progress%=7.52% #commit=7512 #abort_txn=7 success%=99.91% tps = 580
  #runners = 8
progress%=8.2% #commit=8198 #abort_txn=7 success%=99.91% tps = 685.31
  #runners = 8
progress%=8.97% #commit=8962 #abort_txn=8 success%=99.91% tps = 764.24
  #runners = 8
progress%=9.73% #commit=9719 #abort_txn=8 success%=99.92% tps = 757
  #runners = 8
progress%=10.46% #commit=10455 #abort_txn=8 success%=99.92% tps = 735.26
  #runners = 8
progress%=11.14% #commit=11129 #abort_txn=9 success%=99.92% tps = 674.33
  #runners = 8
progress%=11.91% #commit=11902 #abort_txn=10 success%=99.92% tps = 774
  #runners = 8
progress%=12.46% #commit=12454 #abort_txn=10 success%=99.92% tps = 551.45
  #runners = 8
progress%=12.86% #commit=12852 #abort_txn=10 success%=99.92% tps = 398
  #runners = 8
progress%=13.31% #commit=13306 #abort_txn=10 success%=99.92% tps = 453.55
  #runners = 8
progress%=13.66% #commit=13651 #abort_txn=10 success%=99.93% tps = 345
  #runners = 8
progress%=14.14% #commit=14135 #abort_txn=10 success%=99.93% tps = 482.55
  #runners = 8
progress%=14.64% #commit=14630 #abort_txn=10 success%=99.93% tps = 494.51
  #runners = 8
progress%=15.1% #commit=15095 #abort_txn=10 success%=99.93% tps = 465
  #runners = 8
progress%=15.65% #commit=15643 #abort_txn=10 success%=99.94% tps = 547.45
  #runners = 8
progress%=16.04% #commit=16028 #abort_txn=10 success%=99.94% tps = 385
  #runners = 8
progress%=16.5% #commit=16494 #abort_txn=10 success%=99.94% tps = 465.53
  #runners = 8
progress%=16.97% #commit=16959 #abort_txn=10 success%=99.94% tps = 464.54
  #runners = 8
progress%=17.49% #commit=17485 #abort_txn=10 success%=99.94% tps = 526
  #runners = 8
progress%=18.08% #commit=18070 #abort_txn=10 success%=99.94% tps = 584.42
  #runners = 8
progress%=18.83% #commit=18819 #abort_txn=10 success%=99.95% tps = 748.25
  #runners = 8
progress%=19.37% #commit=19359 #abort_txn=10 success%=99.95% tps = 529.93
  #runners = 8
progress%=20.16% #commit=20148 #abort_txn=10 success%=99.95% tps = 789
  #runners = 8
progress%=20.89% #commit=20885 #abort_txn=10 success%=99.95% tps = 736.26
  #runners = 8
progress%=21.49% #commit=21482 #abort_txn=10 success%=99.95% tps = 597
  #runners = 8
progress%=22.22% #commit=22215 #abort_txn=10 success%=99.96% tps = 732.27
  #runners = 8
progress%=22.86% #commit=22854 #abort_txn=10 success%=99.96% tps = 639
  #runners = 8
progress%=23.48% #commit=23475 #abort_txn=10 success%=99.96% tps = 621
  #runners = 8
progress%=23.96% #commit=23955 #abort_txn=10 success%=99.96% tps = 479.52
  #runners = 8
progress%=24.62% #commit=24610 #abort_txn=10 success%=99.96% tps = 655
  #runners = 8
progress%=25.45% #commit=25444 #abort_txn=10 success%=99.96% tps = 833.17
  #runners = 8
progress%=26.15% #commit=26145 #abort_txn=10 success%=99.96% tps = 701
  #runners = 8
progress%=26.91% #commit=26901 #abort_txn=10 success%=99.96% tps = 755.24
  #runners = 8
progress%=27.58% #commit=27568 #abort_txn=12 success%=99.96% tps = 669
  #runners = 8
progress%=28.35% #commit=28336 #abort_txn=13 success%=99.95% tps = 768.23
  #runners = 8
progress%=29.17% #commit=29161 #abort_txn=13 success%=99.96% tps = 825
  #runners = 8
progress%=29.97% #commit=29957 #abort_txn=13 success%=99.96% tps = 796
  #runners = 8
progress%=30.69% #commit=30676 #abort_txn=13 success%=99.96% tps = 718.28
  #runners = 8
