using config file: /home/ubuntu/Mini-Testing-Experiments/data/ser/checker:cobra-vs-us/keys/20231112140643/n8_k10000_t100110_r2/mini-config.yaml
Your Config: 
Config[LIB_TYPE=POSTGRESQL_LIB,CC_TYPE=WAIT_YOUNG_DIE,BENCH_TYPE=MINI,TIMESTAMP_ON=false,COBRA_FD=/tmp/cobra/,COBRA_FD_LOG=/tmp/cobra/log/,BENCHMARK_LOG_PATH=/tmp/cobra/benchmark.log,APPEND_OTHERWISE_RECREATE=false,DEBUG_LIB_FLAG=false,LOG_DEBUG=false,LOG_INFO=false,LOG_ERROR=true,SEED=1699774318,USE_INSTRUMENT=true,LOCAL_LOG=true,LOCAL_REMOTE_LOG=false,CLOUD_LOG=false,SIGN_DATA=false,MAX_FZ_TXN_NUM=20,NUM_TXN_IN_ENTITY=1,KEY_CLIENT_LOG_SUFFIX=_CL,EPOCH_KEY=FZVERSION,EPOCH_CLIENTS_SEP_STR=;,EPOCH_CLIENT_EPOCH_SEP_STR=:,USE_NEW_EPOCH_TXN=false,SKIP_LOADING=false,SKIP_TESTING=false,ENABLE_BARRIER=false,DONT_RECORD_LOADING=true,TXN_NUM=100110,CLIENT_ID=1,THREAD_NUM=8,CLIENT_NUM=1,SLEEP_TIME=1000,RESULT_FILE_NAME=result.txt,LATENCY_FOLDER=/tmp/cobra/latency/,REDIS_ADDRESS=redis://172.31.31.90/0,OP_PER_CHENGTXN=8,VALUE_LENGTH=140,KEY_PRFIX=key,KEY_INDX_START=1,NUM_KEYS=10000,RATIO_INSERT=0,RATIO_READ=20,RATIO_UPDATE=80,RATIO_DELETE=0,RATIO_RMW=0,WAREHOUSE_NUM=1,REPORT_NEWORDER_ONLY=false,RUBIS_USERS_NUM=20000,TWITTER_USERS_NUM=1000,OP_PER_GENERALTXN=4,VERIFIER_PORT=10086,VERIFIER_HOSTNAME=localhost,THROUGHPUT_PER_WAIT=1000,WAIT_BETWEEN_TXNS=0,GC_KEY=COBRA_GC_KEY,SERVER_PORT=8980,SERVER_HOST=ye-cheng.duckdns.org,PG_PASSWORD=postgres,PG_USERNAME=postgres,DB_URL=jdbc:postgresql://localhost:5432/testdb,GOOGLEVALUE=value,ROCKSDB_PATH=/tmp/rocksdb,ISOLATION_LEVEL=1,COCKROACH_PASSWORD=,COCKROACH_USERNAME=,yak=172.24.71.222,boa=172.24.71.208,ye=216.165.70.10,COCKROACH_DB_URLS={172.24.71.222,172.24.71.208,216.165.70.10},COCKROACH_PORTS={26257,26257,26257},COCKROACH_DATABASE_NAME=cobra,YUGABYTE_PASSWORD=,YUGABYTE_USERNAME=,YUGABYTE_DB_URLS={127.0.0.1,127.0.0.2,127.0.0.3},YUGABYTE_PORTS={5433,5433,5433},YUGABYTE_DATABASE_NAME=cobra,NUM_REPLICA=3,NUM_KEY_PERTABLE=2,ROANOMALY_NUM_RO=2,WOROANOMALY_NUM_WORO=2,CRACK_ACTIVE_ABORT_RATE=0]
[INFO] delete file [/tmp/cobra/log/T19.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T16.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T13.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T12.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T15.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T18.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T17.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T14.debug]... done?true
[INFO] delete file [/tmp/cobra/log/T16.log]... done?true
[INFO] delete file [/tmp/cobra/log/T13.log]... done?true
[INFO] delete file [/tmp/cobra/log/T17.log]... done?true
[INFO] delete file [/tmp/cobra/log/T18.log]... done?true
[INFO] delete file [/tmp/cobra/log/T14.log]... done?true
[INFO] delete file [/tmp/cobra/log/T15.log]... done?true
[INFO] delete file [/tmp/cobra/log/T12.log]... done?true
[INFO] delete file [/tmp/cobra/log/T19.log]... done?true
[INFO] delete file [/tmp/cobra/log/T16.error]... done?true
[INFO] Clear done.
waiting for barrier
start benchmark
progress%=0.54% #commit=532 #abort_txn=11 success%=97.97% tps = 543
  #runners = 8
progress%=0.98% #commit=968 #abort_txn=15 success%=98.47% tps = 438.68
  #runners = 8
progress%=1.4% #commit=1389 #abort_txn=17 success%=98.79% tps = 422.58
  #runners = 8
progress%=1.83% #commit=1813 #abort_txn=17 success%=99.07% tps = 424
  #runners = 8
progress%=2.3% #commit=2283 #abort_txn=18 success%=99.22% tps = 470.53
  #runners = 8
progress%=2.78% #commit=2761 #abort_txn=19 success%=99.32% tps = 478.52
  #runners = 8
progress%=3.15% #commit=3137 #abort_txn=21 success%=99.34% tps = 377.62
  #runners = 8
progress%=3.55% #commit=3532 #abort_txn=24 success%=99.33% tps = 397.6
  #runners = 8
progress%=4.06% #commit=4042 #abort_txn=25 success%=99.39% tps = 511
  #runners = 8
progress%=4.57% #commit=4553 #abort_txn=25 success%=99.45% tps = 510.49
  #runners = 8
progress%=5.07% #commit=5052 #abort_txn=25 success%=99.51% tps = 499
  #runners = 8
progress%=5.64% #commit=5620 #abort_txn=26 success%=99.54% tps = 568.43
  #runners = 8
progress%=5.66% #commit=5641 #abort_txn=26 success%=99.54% tps = 21
  #runners = 8
progress%=5.99% #commit=5970 #abort_txn=27 success%=99.55% tps = 329.67
  #runners = 8
progress%=6.36% #commit=6336 #abort_txn=27 success%=99.58% tps = 366
  #runners = 8
progress%=6.66% #commit=6638 #abort_txn=27 success%=99.59% tps = 301.7
  #runners = 8
progress%=6.94% #commit=6918 #abort_txn=27 success%=99.61% tps = 280
  #runners = 8
progress%=7.09% #commit=7070 #abort_txn=27 success%=99.62% tps = 151.85
  #runners = 8
progress%=7.55% #commit=7533 #abort_txn=28 success%=99.63% tps = 463.54
  #runners = 8
progress%=8.01% #commit=7986 #abort_txn=30 success%=99.63% tps = 454.55
  #runners = 8
progress%=8.36% #commit=8341 #abort_txn=30 success%=99.64% tps = 355
  #runners = 8
progress%=8.83% #commit=8814 #abort_txn=30 success%=99.66% tps = 472.53
  #runners = 8
progress%=9.32% #commit=9303 #abort_txn=30 success%=99.68% tps = 489
  #runners = 8
progress%=9.83% #commit=9810 #abort_txn=31 success%=99.68% tps = 507.49
  #runners = 8
progress%=10.4% #commit=10385 #abort_txn=31 success%=99.7% tps = 575
  #runners = 8
progress%=10.98% #commit=10964 #abort_txn=32 success%=99.71% tps = 579.42
  #runners = 8
progress%=11.36% #commit=11340 #abort_txn=32 success%=99.72% tps = 375.62
  #runners = 8
progress%=11.78% #commit=11764 #abort_txn=32 success%=99.73% tps = 423.58
  #runners = 8
progress%=12.24% #commit=12221 #abort_txn=32 success%=99.74% tps = 456.54
  #runners = 8
progress%=12.83% #commit=12812 #abort_txn=33 success%=99.74% tps = 592
  #runners = 8
progress%=13.32% #commit=13303 #abort_txn=34 success%=99.75% tps = 491.51
  #runners = 8
progress%=13.95% #commit=13933 #abort_txn=34 success%=99.76% tps = 630
  #runners = 8
progress%=14.43% #commit=14410 #abort_txn=36 success%=99.75% tps = 478.52
  #runners = 8
progress%=14.99% #commit=14966 #abort_txn=38 success%=99.75% tps = 558
  #runners = 8
progress%=15.47% #commit=15449 #abort_txn=38 success%=99.75% tps = 483
  #runners = 8
progress%=16.03% #commit=16009 #abort_txn=38 success%=99.76% tps = 559.44
  #runners = 8
progress%=16.46% #commit=16442 #abort_txn=41 success%=99.75% tps = 435.56
  #runners = 8
progress%=16.9% #commit=16881 #abort_txn=41 success%=99.76% tps = 439
  #runners = 8
progress%=17.34% #commit=17316 #abort_txn=41 success%=99.76% tps = 434.57
  #runners = 8
progress%=17.79% #commit=17772 #abort_txn=42 success%=99.76% tps = 456.54
  #runners = 8
progress%=18.28% #commit=18258 #abort_txn=42 success%=99.77% tps = 485.51
  #runners = 8
progress%=18.77% #commit=18746 #abort_txn=43 success%=99.77% tps = 489
  #runners = 8
progress%=19.26% #commit=19237 #abort_txn=44 success%=99.77% tps = 492
  #runners = 8
progress%=19.71% #commit=19691 #abort_txn=45 success%=99.77% tps = 454.55
  #runners = 8
progress%=20.14% #commit=20116 #abort_txn=46 success%=99.77% tps = 426
  #runners = 8
